index,text,audio_path
11085,flight level three three zero lot three zero five,audio_files/audio_11085.wav
11086,point one two five easy three eight one uniform bye bye,audio_files/audio_11086.wav
11087,bline five tango hotel descend flight level three one zero,audio_files/audio_11087.wav
11088,and proceeding south west,audio_files/audio_11088.wav
11089,dzejnks three one alfa report heading to praha one three three decimal three nine zero good bye,audio_files/audio_11089.wav
11090,central charter one five eight we need to climb,audio_files/audio_11090.wav
11091,time check five two cleared to,audio_files/audio_11091.wav
11092,bee line two lima kilo runway one three cleared to land wind zero eight zero degrees six knots,audio_files/audio_11092.wav
11093,heading one eight zero descending four thousand feet qhn one zero two zero csa nine three delta,audio_files/audio_11093.wav
11094,point five thank you good day one four,audio_files/audio_11094.wav
11095,praha radar good day wizz air four yankee victor flight level two eight zero over astel request flight level three six zero for,audio_files/audio_11095.wav
11096,lufthansa one uniform xray climb flight level three four zero,audio_files/audio_11096.wav
11097,four one zero csa two sierra lima,audio_files/audio_11097.wav
11098,lux air eight one mike descend flight level eight zero,audio_files/audio_11098.wav
11099,sa five bravo b desti,audio_files/audio_11099.wav
11100,praha radar sierra echo romeo three five one one,audio_files/audio_11100.wav
11101,direct,audio_files/audio_11101.wav
11102,sa seven three nine one three two,audio_files/audio_11102.wav
11103,climb flight level one six zero csa four zero six,audio_files/audio_11103.wav
11104,scending four thousand,audio_files/audio_11104.wav
11105,qality eight nine seven good morning radar contact descend altitude four thousand feet qnh one zero two three expect left base for runway three one and free speed,audio_files/audio_11105.wav
11106,direct kilo golf,audio_files/audio_11106.wav
11107,confirm six romeo victor affirm,audio_files/audio_11107.wav
11108,nor shuttle three five eight zero turn right heading one nine zero,audio_files/audio_11108.wav
11109,air berlin four four charlie reach level three four zero by cerno,audio_files/audio_11109.wav
11110,singapoore two six praha good morning radar contact descend flight level three zero zero reach level by rapet,audio_files/audio_11110.wav
11111,austrian one two four level three one zero inbound to,audio_files/audio_11111.wav
11112,two runway three one cleared for takeoff wind zero six zero degrees and six knots have a good day,audio_files/audio_11112.wav
11113,recomend you reduce your speed to avoid holding,audio_files/audio_11113.wav
11114,csa seven five one continue,audio_files/audio_11114.wav
11115,cleared for takeoff runway one three csa seven three,audio_files/audio_11115.wav
11116,ruzyne tower csa three delta lima on delta ready,audio_files/audio_11116.wav
11117,air berlin triple seven lima descend flight level two nine zero descending level two nine zero air berlin triple seven lima,audio_files/audio_11117.wav
11118,one two zero,audio_files/audio_11118.wav
11119,golf good morning radar contact descend altitude four thousand feet qnh one zero two three,audio_files/audio_11119.wav
11120,november two six nine six sierra descend five thousand feet qnh one zero two one,audio_files/audio_11120.wav
11121,ryan air seven zero six praha hello radar contact,audio_files/audio_11121.wav
11122,four five nine zero,audio_files/audio_11122.wav
11123,sorry can you say again for klm one three s,audio_files/audio_11123.wav
11124,and germania six zero zero two final requested level three five zero roger standby for climb,audio_files/audio_11124.wav
11125,ing vor three one for t,audio_files/audio_11125.wav
11126,radar good evening singapore three two five heading zero nine zero,audio_files/audio_11126.wav
11127,one three one three five zero,audio_files/audio_11127.wav
11128,lufthansa six echo uniform proceed direct bavok,audio_files/audio_11128.wav
11129,tower hello german wings seven hotel ready for,audio_files/audio_11129.wav
11130,csa four zero seven radar contact descend flight level one zero zero no speed restriction,audio_files/audio_11130.wav
11131,leaving three five zero down to flight level two nine zero one thousand or more donavia three zero five,audio_files/audio_11131.wav
11132,requesting three eight zero four six ni,audio_files/audio_11132.wav
11133,praha radar,audio_files/audio_11133.wav
11134,air malta five three nine turn right heading two four zero,audio_files/audio_11134.wav
11135,descend flight level eight zero speed bird eight five s,audio_files/audio_11135.wav
11136,csa two eight six taxi bravo delta hold,audio_files/audio_11136.wav
11137,contact bratislava one two five decimal nine six five,audio_files/audio_11137.wav
11138,one three zero down czech holidays seven four two,audio_files/audio_11138.wav
11139,praha tower good day nor shuttle three five eight zero established ils runway three one seven miles,audio_files/audio_11139.wav
11140,air berlin eight two eight two climb flight level three four zero air berlin eight two eight two climbing flight level three four zero,audio_files/audio_11140.wav
11141,lufthansa eight lima l runway three one cleared for takeoff wind two one zero degrees five knots traffic three and half miles final good bye,audio_files/audio_11141.wav
11142,two three on the squawk wizz air five nine one,audio_files/audio_11142.wav
11143,praha radar good morning delta charlie victor hotel alfa flight level three one zero on course oscar kilo golf,audio_files/audio_11143.wav
11144,one two zero decimal two seven five csa seven echo charlie,audio_files/audio_11144.wav
11145,we are established and speed bellow one eight zero cimber three five two fi,audio_files/audio_11145.wav
11146,charlie c,audio_files/audio_11146.wav
11147,csa seven three charlie contact ruzyne radar one one nine decimal zero one eight decimal zero see,audio_files/audio_11147.wav
11148,csa seven seven three descend altitude four thousand feet qnh one zero two one after kenok cleared for ils runway three one,audio_files/audio_11148.wav
11149,three and climb to flight level three four zero,audio_files/audio_11149.wav
11150,praha ryan air five three lima xray passing flight level three two climbing flight level three four zero,audio_files/audio_11150.wav
11151,jobair zero seven one ruzyne tower roger,audio_files/audio_11151.wav
11152,descend flight level one zero zero no speed restrictions sky travel one one zero three,audio_files/audio_11152.wav
11153,roger thank you for info,audio_files/audio_11153.wav
11154,pa one two one nine csa five zero nine,audio_files/audio_11154.wav
11155,climb one two zero beair one,audio_files/audio_11155.wav
11156,calibra four zero roger hangar continue approach speed one sixty until four miles final departure ahe,audio_files/audio_11156.wav
11157,csa four nine two tower report ready,audio_files/audio_11157.wav
11158,csa four nine two expedite line up runway three one expedite line up three one csa four nine two,audio_files/audio_11158.wav
11159,oscar kilo papa mike bravo descend flight level one hundred,audio_files/audio_11159.wav
11160,tower hello swiss one two five victor is,audio_files/audio_11160.wav
11161,ruzyne tower ups two nine five ils two four nine miles,audio_files/audio_11161.wav
11162,roger quality eight two five bravo thak you bye bye,audio_files/audio_11162.wav
11163,lufthansa eight victor romeo proceed direct rape,audio_files/audio_11163.wav
11164,roger one thousand minimum berlin eight two eight two roger,audio_files/audio_11164.wav
11165,two five lufthansa two five two eight one three four seven eight five confirm,audio_files/audio_11165.wav
11166,praha radar csa seven two seven flight level two one eight descending flight level one seven zero kilo one zero two three,audio_files/audio_11166.wav
11167,o five zero,audio_files/audio_11167.wav
11168,two eight zero to adado,audio_files/audio_11168.wav
11169,csa three sierra lima contact tower one one eight decimal one,audio_files/audio_11169.wav
11170,one three two decimal three five,audio_files/audio_11170.wav
11171,clear of traffic,audio_files/audio_11171.wav
11172,praha one three three decimal three nine zero oscar foxtrot f bye,audio_files/audio_11172.wav
11173,chanex six six hundred praha hello radar contact descend to flight level three four zero,audio_files/audio_11173.wav
11174,air malta five three eight praha radar contact squawk three three seven si,audio_files/audio_11174.wav
11175,cathay zero six eight,audio_files/audio_11175.wav
11176,one two seven eight two five csa nine six zero,audio_files/audio_11176.wav
11177,air france one zero eight two right heading zero seven zero,audio_files/audio_11177.wav
11178,approximately forty miles to go,audio_files/audio_11178.wav
11179,clear to land runway three one csa,audio_files/audio_11179.wav
11180,csa seven three two two ruzyne tower roger,audio_files/audio_11180.wav
11181,roger left heading one six zero clear to ils one three easy eight zero nine bravo,audio_files/audio_11181.wav
11182,easy six seven kilo papa hello radar contact descend flight level one zero zero high speed approved one zero zero high speed six seven kilo papa,audio_files/audio_11182.wav
11183,praha radar singapoore,audio_files/audio_11183.wav
11184,sky travel one z,audio_files/audio_11184.wav
11185,praha hello austrian one two two level three one zero inbound vemut,audio_files/audio_11185.wav
11186,bline six one golf line up runway one three,audio_files/audio_11186.wav
