index,text,audio_path,word_count,potential_question,potential_statement
10601,cleared for immediate takeoff runway three one wizz air five five six,audio_files/audio_10601.wav,12,False,True
10602,niki eight zero one six praha hello radar contact,audio_files/audio_10602.wav,9,False,True
10603,now contact radar one one eight three seven five bye,audio_files/audio_10603.wav,10,False,True
10604,lufthansa four yankee mike,audio_files/audio_10604.wav,4,False,True
10605,two delta lima,audio_files/audio_10605.wav,3,False,True
10606,climbing flight level three four zero lux air seven five six two,audio_files/audio_10606.wav,12,False,True
10607,csa two,audio_files/audio_10607.wav,2,False,True
10608,good morning finn air seven one five whiskey ruzyne tower continue approach reduce speed one five zero knots until four miles final traffic,audio_files/audio_10608.wav,23,False,True
10609,csa six eight nine contact ruzyne radar one one nine zero,audio_files/audio_10609.wav,11,False,True
10610,wizz air four yankee victor climb flight level three six zero,audio_files/audio_10610.wav,11,False,True
10611,csa five charlie tango runway one three clear to land wind zero three zero degrees six knot,audio_files/audio_10611.wav,17,False,True
10612,lufthansa four yankee mike good afternoon radar radar contact descend to flight level one zero zero,audio_files/audio_10612.wav,16,False,True
10613,riga quebec lima traffic single engine at your ten o clock position four miles crossing from left to right at five thousand five hundred feet,audio_files/audio_10613.wav,25,False,True
10614,kosair two two bravo praha ah,audio_files/audio_10614.wav,6,False,True
10615,sand feet qnh one zero,audio_files/audio_10615.wav,5,False,True
10616,two zero zero ma,audio_files/audio_10616.wav,4,False,True
10617,in the glide slow reducing no,audio_files/audio_10617.wav,6,False,True
10618,lufthansa three alfa november descending two nine zero one three five one three five,audio_files/audio_10618.wav,14,False,True
10619,black sea nine four nine contact bratislava one three four decimal four seven five good day,audio_files/audio_10619.wav,16,False,True
10620,vietnam five three four praha radar contact,audio_files/audio_10620.wav,7,False,True
10621,one sixty one four calibra four zero,audio_files/audio_10621.wav,7,False,True
10622,say again,audio_files/audio_10622.wav,2,True,False
10623,clear to land runway one three speedb,audio_files/audio_10623.wav,7,False,True
10624,hello charlie juliett next report echo two,audio_files/audio_10624.wav,7,False,True
10625,three one zero,audio_files/audio_10625.wav,3,False,True
10626,leaving two three zero one seven zero and proceeding approa,audio_files/audio_10626.wav,10,False,True
10627,heading two seven zero vectors for shortcut,audio_files/audio_10627.wav,7,False,True
10628,good afternoon air france one nine eight,audio_files/audio_10628.wav,7,False,True
10629,russia two two one descend flight level one zero zero,audio_files/audio_10629.wav,10,False,True
10630,runway one zero cleared to land hotel yankee hotel,audio_files/audio_10630.wav,9,False,True
10631,csa nine two seven radar radar contact descend flight level one four zero,audio_files/audio_10631.wav,13,False,True
10632,sky travel one zero one one turn left proceed direct papa romeo nine six,audio_files/audio_10632.wav,14,False,True
10633,level two nine zero fifteen,audio_files/audio_10633.wav,5,False,True
10634,zero four zero zero,audio_files/audio_10634.wav,4,False,True
10635,easy three eight papa golf i m still waiting for message for your flight so wait please ok we re standing,audio_files/audio_10635.wav,21,False,True
10636,quantas six contact warsaw one three four decimal nine two five good bye,audio_files/audio_10636.wav,13,False,True
10637,praha good evening quant,audio_files/audio_10637.wav,4,False,True
10638,maitain flight level nine,audio_files/audio_10638.wav,4,False,True
10639,established lufthansa two three,audio_files/audio_10639.wav,4,False,True
10640,one eight ready for taxi,audio_files/audio_10640.wav,5,False,True
10641,lufthansa two five three one descending two five zero to be kolad at level,audio_files/audio_10641.wav,14,False,True
10642,a two nine,audio_files/audio_10642.wav,3,False,True
10643,direct to charlie zulu echo thank you majestic one three one,audio_files/audio_10643.wav,11,False,True
10644,csa five papa charlie continue,audio_files/audio_10644.wav,5,False,True
10645,praha good day,audio_files/audio_10645.wav,3,False,True
10647,not yet,audio_files/audio_10647.wav,2,False,True
10648,down flight level one zero zero sky travel one zero three five,audio_files/audio_10648.wav,12,False,True
10649,turkish one seven seven zero confirm ready,audio_files/audio_10649.wav,7,True,False
10650,praha good evening trans avia seven five zero level three eight zero approaching ditis,audio_files/audio_10650.wav,14,False,True
10651,reseting one four sev,audio_files/audio_10651.wav,4,False,True
10652,csa nine six seven descend flight level one zero zero,audio_files/audio_10652.wav,10,False,True
10653,csa seven three two zero line up runway three one cleared for takeoff wind calm line up three one csa,audio_files/audio_10653.wav,20,False,True
10654,maintain speed and descending one three zero contract two romeo golf,audio_files/audio_10654.wav,11,False,True
10655,climbing flight level three hundred austrian,audio_files/audio_10655.wav,6,False,True
10656,sierra papa foxtrot lima foxtrot contact wien radar one two five decimal one seven five good bye,audio_files/audio_10656.wav,17,False,True
10657,runway one three clear to land csa two zulu alfa,audio_files/audio_10657.wav,10,False,True
10658,german wings seven,audio_files/audio_10658.wav,3,False,True
10659,tujet four one six,audio_files/audio_10659.wav,4,False,True
10660,lufthansa seven charlie lima affirm descending flight level three two zero now,audio_files/audio_10660.wav,12,False,True
10661,one three four four four zero aero flot two nine three thank you good day and,audio_files/audio_10661.wav,16,False,True
10662,sierra yankee lima seven zero nine descend flight level three one zero,audio_files/audio_10662.wav,12,False,True
10663,descend two nine zero level by tomti wizz air five two,audio_files/audio_10663.wav,11,False,True
10664,lufthansa one yankee hotel descending level two nine zero and one two seven one two five bye bye,audio_files/audio_10664.wav,18,False,True
10665,csa two eight six contact bratislava one three four decimal four seven five,audio_files/audio_10665.wav,13,False,True
10666,nine zero,audio_files/audio_10666.wav,2,False,True
10667,csa seven five eight runway three one cleared for takeoff wind calm cleared for takeoff runway three one csa seven five eight,audio_files/audio_10667.wav,22,False,True
10668,climb flight level one four zero csa,audio_files/audio_10668.wav,7,False,True
10669,wien on one three one three five zero lufthansa four one alfa good evning,audio_files/audio_10669.wav,14,False,True
10670,short back tra,audio_files/audio_10670.wav,3,False,True
10671,britair nine zero three descend flight level nine zero and contact ruzyne radar one one nine decimal zero good bye,audio_files/audio_10671.wav,20,False,True
10672,rex sixty four seventy two sydney tower,audio_files/audio_10672.wav,7,False,True
10673,high speed approved thank you csa zero two six radar one two seven eight two five,audio_files/audio_10673.wav,16,False,True
10674,expect climb in two minutes opposite traffic,audio_files/audio_10674.wav,7,False,True
10675,hello cimber three five two six ruzyne tower roger line up run,audio_files/audio_10675.wav,12,False,True
10676,initial one zero zero sierra papa sierra thank you,audio_files/audio_10676.wav,9,False,True
10677,cleared to land runway two one hotel zulu mike,audio_files/audio_10677.wav,9,False,True
10678,escend flight level one three zero eight tango,audio_files/audio_10678.wav,8,False,True
10679,praha morning ryan air eight seven yankee mike passing flight level two four two for two eight zero to odomo,audio_files/audio_10679.wav,20,False,True
10680,ryan air five four one praha hello radar contact climb to flight level three four zero and confirm requested cruising level,audio_files/audio_10680.wav,21,True,False
10681,one two one nine csa two eight seven,audio_files/audio_10681.wav,8,False,True
10682,startup is approved papa qn,audio_files/audio_10682.wav,5,False,True
10683,air berlin eight seven victor we check level one seven zero,audio_files/audio_10683.wav,11,False,True
10684,csa seven eight eight praha radar radar contact climb to flight level one zero zero climbing level one hundred csa seven eight eight,audio_files/audio_10684.wav,23,False,True
10685,lufthansa seven five eight out of two eight zero climbing three ten,audio_files/audio_10685.wav,12,False,True
10686,sa two five two eight squak,audio_files/audio_10686.wav,6,False,True
10687,four six zero flight level three three zero three one zero,audio_files/audio_10687.wav,11,False,True
10688,oscar sierra juliett next descend in five or six minutes class echo airspace below nine five,audio_files/audio_10688.wav,16,False,True
10689,smart wings,audio_files/audio_10689.wav,2,False,True
10690,delta oscar victoria you are still on the bern arrival frequency,audio_files/audio_10690.wav,11,False,True
10691,tower good morning sky travel one one zero three fully established ils three one eight miles,audio_files/audio_10691.wav,16,False,True
10692,sydney tower good morning jetstar seven forty six established,audio_files/audio_10692.wav,9,False,True
10693,roger standby for shortcut,audio_files/audio_10693.wav,4,False,True
10694,three one,audio_files/audio_10694.wav,2,False,True
10695,two five csa four two zero,audio_files/audio_10695.wav,6,False,True
10696,descending flight level nine zero as,audio_files/audio_10696.wav,6,False,True
10697,lufthansa four eight five two request direct,audio_files/audio_10697.wav,7,True,False
10699,passing continue direct to still if,audio_files/audio_10699.wav,6,False,True
10700,easy eight zero nine bravo left heading one six zero cleared for ils approach runway one three,audio_files/audio_10700.wav,17,False,True
